gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
665804800	41fc5c40-5e81-496f-9733-6b5681b3b7a5	3ce030bc-5ec9-4829-bd6f-56d90c298667	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	IN	Lingtam	7b8aff00-a9f8-11d8-944b-b8a03c50a862	27.23333	88.71667											4264890	2438780	PRESERVED_SPECIMEN	FMNH	Mammals	35568	743		CC0_1_0		H. Stevens			2016-08-03T17:46Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_UNLIKELY
665812905	41fc5c40-5e81-496f-9733-6b5681b3b7a5	958c5cc2-daa9-4a6a-984c-1b89c9753970	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	CN	Pien Ngai	7b8aff00-a9f8-11d8-944b-b8a03c50a862													4264890	2438780	PRESERVED_SPECIMEN	FMNH	Mammals	40640	d76		CC0_1_0		F. T. Smith			2016-08-03T17:46Z		RECORDED_DATE_UNLIKELY
665838922	41fc5c40-5e81-496f-9733-6b5681b3b7a5	6ba7c833-bb73-41f9-be40-f82c35580613	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	IN	Naga Hills, Takubama	7b8aff00-a9f8-11d8-944b-b8a03c50a862													4264890	2438780	PRESERVED_SPECIMEN	FMNH	Mammals	76738			CC0_1_0		W. N. Koelz			2016-08-03T17:46Z		RECORDED_DATE_UNLIKELY
665916582	41fc5c40-5e81-496f-9733-6b5681b3b7a5	dbabc29d-69cb-44fb-8758-c9bd4034619b	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	IN	Lingtam	7b8aff00-a9f8-11d8-944b-b8a03c50a862	27.23333	88.71667											4264890	2438780	PRESERVED_SPECIMEN	FMNH	Mammals	35577	785		CC0_1_0		H. Stevens			2016-08-03T17:46Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_UNLIKELY
887045120	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/334ccf43f-9eaf-4517-bb8a-0191cfff6e32	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	PH	Bilar, 1 Km S, 1 Km E, B.F.D. Station	bc092ff0-02e4-11dc-991f-b8a03c50a862	9.7167	124.1167			320.0				1987-06-19T02:00Z	19	6	1987	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	459894.7002867	PDH 3681		CC_BY_NC_4_0		P. Heideman			2016-08-04T02:08Z		GEODETIC_DATUM_ASSUMED_WGS84
887045146	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/337b1723a-6164-4372-8c02-3f7e92642ba3	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	PH	Valencia	bc092ff0-02e4-11dc-991f-b8a03c50a862	9.25	123.2333			200.0				1987-05-07T02:00Z	7	5	1987	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	459897.7002870	EAR 1555		CC_BY_NC_4_0		E. Rickart			2016-08-04T02:08Z		GEODETIC_DATUM_ASSUMED_WGS84
887045203	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/356a364a3-4646-481f-99f7-a7e9b0e5e0fc	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	CN	Suifu, South Of, Yunnan Border	bc092ff0-02e4-11dc-991f-b8a03c50a862					914.0				1929-02-17T01:00Z	17	2	1929	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	254693.7179348	254		CC_BY_NC_4_0		D. Graham			2016-08-04T02:00Z		
887045208	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3d05b6548-8854-467f-be36-01da329081c8	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	TW	Shan Sheng Village	bc092ff0-02e4-11dc-991f-b8a03c50a862									1958-04-23T01:00Z	23	4	1958	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	313666.7179395	FM536/PF4889		CC_BY_NC_4_0		R. Kuntz & C. Cheng			2016-08-04T02:00Z		
887045216	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3a11289ba-d987-4f09-9c64-908924097f23	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	CN	Suifu	bc092ff0-02e4-11dc-991f-b8a03c50a862									1924-04-24T01:00Z	24	4	1924	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	240275.7179329	No Number		CC_BY_NC_4_0		D. Graham			2016-08-04T02:00Z		
887045237	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3284979da-b7c3-4e5b-85e1-59079157762c	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	TW	Hua Tan, 5 Km S	bc092ff0-02e4-11dc-991f-b8a03c50a862									1958-02-15T01:00Z	15	2	1958	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	313652.7179381	FM468/PF4650		CC_BY_NC_4_0		R. Kuntz			2016-08-04T02:00Z		
887045247	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3549f08d1-68f5-4ed1-adac-fcb87d3f880c	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	TW	Taipei City	bc092ff0-02e4-11dc-991f-b8a03c50a862	25.15	121.55							1968-10-04T01:00Z	4	10	1968	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	358553.7179420	T1283		CC_BY_NC_4_0		G. Jones			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
887045251	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3a6f079fc-675f-40c8-b5c1-3054e144180d	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	TW	Pachnau Island ?, (Pescadores Islands=P'Eng-Hu)	bc092ff0-02e4-11dc-991f-b8a03c50a862									1952-05-14T01:00Z	14	5	1952	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	294602.7179361	38		CC_BY_NC_4_0		A. Altobelli			2016-08-04T02:00Z		
887045265	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/33061e942-bbc9-44e7-a760-33f585363b57	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	TW	Mei-Nung	bc092ff0-02e4-11dc-991f-b8a03c50a862									1961-08-10T01:00Z	10	8	1961	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	333146.7179418	FM2229/PF12132/6995		CC_BY_NC_4_0		R. Kuntz			2016-08-04T02:00Z		
887045266	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3caae2159-b78c-4709-a0f6-6defef15edd0	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	TW	Makung District, Makung; (Pescadores Islands=P'Eng-Hu)	bc092ff0-02e4-11dc-991f-b8a03c50a862									1952-05-01T01:00Z		5	1952	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	294607.7179366	MM10		CC_BY_NC_4_0		M. Mcgregor			2016-08-04T02:00Z		
887045278	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/337f99814-2a1b-4477-8312-0c77eeced799	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	TW	Shan Sheng Village	bc092ff0-02e4-11dc-991f-b8a03c50a862									1958-04-23T01:00Z	23	4	1958	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	313671.7179400	FM541/PF4890		CC_BY_NC_4_0		R. Kuntz & C. Cheng			2016-08-04T02:00Z		
887045331	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3a982b6ed-bd87-4764-9234-dd0984623da6	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	PH	Davao	bc092ff0-02e4-11dc-991f-b8a03c50a862									1904-07-19T01:00Z	19	7	1904	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	125214.7179457	5735		CC_BY_NC_4_0		E. Mearns			2016-08-04T02:00Z		
887045410	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3a9091379-926b-4a77-bf5c-2ae6102e3e87	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	KI		bc092ff0-02e4-11dc-991f-b8a03c50a862									1964-06-23T01:00Z	23	6	1964	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	338708.7179803	242		CC_BY_NC_4_0		L. Huber			2016-08-04T02:00Z		
887045418	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/37ef154ed-73ca-4aa1-8d0b-67b9f2739cff	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	US	Hamakua District	bc092ff0-02e4-11dc-991f-b8a03c50a862									1961-11-30T01:00Z	30	11	1961	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	324873.7179877	2712		CC_BY_NC_4_0		P. Tomich			2016-08-04T02:00Z		
887045465	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/35ed424e8-f38a-4bc2-a772-36bf39951415	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	GU	Sinajana	bc092ff0-02e4-11dc-991f-b8a03c50a862									1945-06-16T02:00Z	16	6	1945	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	278397.7179988	622/DHJ 310		CC_BY_NC_4_0		D. Johnson			2016-08-04T02:00Z		
887045477	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/34485eb14-97e1-4c54-8b71-33373ade7075	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	NC	Noumea, Faubourg Blanchot	bc092ff0-02e4-11dc-991f-b8a03c50a862									1944-02-04T01:00Z	4	2	1944	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	271534.7179910	1/58		CC_BY_NC_4_0		L. Laughlin & W. Crabb			2016-08-04T02:00Z		
887045574	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/33da3057f-6a2c-489e-ad6d-f1cf6502b956	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	PW	Old Country: Palau Islands	bc092ff0-02e4-11dc-991f-b8a03c50a862									1945-08-11T02:00Z	11	8	1945	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	278678.7180049	109		CC_BY_NC_4_0		T. Murray			2016-08-04T02:00Z		
887045616	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/36e622f84-2a0b-4964-b046-e80e0c7f1813	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	PW	Asias, 0.5 Mi NE	bc092ff0-02e4-11dc-991f-b8a03c50a862									1945-08-27T01:00Z	27	8	1945	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	278790.7180051	795/LPM 182		CC_BY_NC_4_0		L. Mcelroy			2016-08-04T02:00Z		
887045620	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/356a208fd-7110-4a01-9c1f-08f67f3dcc1a	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843			bc092ff0-02e4-11dc-991f-b8a03c50a862									1981-01-13T01:00Z	13	1	1981	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	556154.7182119	RDS-L 3158		CC_BY_NC_4_0		R. Sage			2016-08-04T02:00Z		COUNTRY_INVALID
887045623	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3b822298e-a1cb-46a0-a843-7076fddc2c76	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-03-27T01:00Z	27	3	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	362167.7182651	25441		CC_BY_NC_4_0		Bratley & Heryford			2016-08-04T02:00Z		
887045630	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/379b9ba69-a3aa-4281-b859-73a0d94b49ef	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	PW	Koror	bc092ff0-02e4-11dc-991f-b8a03c50a862									1945-11-25T01:00Z	25	11	1945	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	279485.7180056	3299		CC_BY_NC_4_0		J. Marshall			2016-08-04T02:00Z		
887045632	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/35268ed54-d1a0-426d-84a0-da08df7a5843	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-03-27T01:00Z	27	3	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	362174.7182658	25448		CC_BY_NC_4_0		Bratley & Heryford			2016-08-04T02:00Z		
887045634	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/344c07a0d-1888-497e-89ea-1f23bb659861	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-03-23T01:00Z	23	3	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	362147.7182606	25418		CC_BY_NC_4_0		Bratley & Heryford			2016-08-04T02:00Z		
887045675	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/33d834f7a-ba7e-4d56-b662-57aba2bc6486	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	ID	Ambon Island, Waai	bc092ff0-02e4-11dc-991f-b8a03c50a862	-3.57	128.32			2.0				1971-03-29T01:00Z	29	3	1971	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	521997.7393470	1485		CC_BY_NC_4_0		Collector Unknown			2016-08-04T02:02Z		GEODETIC_DATUM_ASSUMED_WGS84
887045688	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3ef68b540-8bdd-4005-965d-f00f02feb402	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	IN	Agra	bc092ff0-02e4-11dc-991f-b8a03c50a862									1973-09-19T01:00Z	19	9	1973	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	533864.7401533	JTM 6983		CC_BY_NC_4_0		J. Marshall			2016-08-04T02:00Z		
887045716	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/37a5f9998-c908-40ec-a20c-d127a081abbf	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-09-28T01:00Z	28	9	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	538843.7406510	25083		CC_BY_NC_4_0		Heryford & Lewis			2016-08-04T02:00Z		
887045744	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3260bc844-16ab-46ce-a087-dbc93fb7684a	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1964-11-17T01:00Z	17	11	1964	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	538873.7406540	25186		CC_BY_NC_4_0		R. Kirkpatrick			2016-08-04T02:00Z		
887045759	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/37d4c24e0-b3c2-45cd-a45e-24a7bbed74a0	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-01-09T01:00Z	9	1	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	538901.7406568	25269		CC_BY_NC_4_0		R. Kirkpatrick			2016-08-04T02:00Z		
887045764	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/325990d4a-2756-4db6-9d72-fa0adea47c34	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1964-12-08T01:00Z	8	12	1964	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	538887.7406554	25218		CC_BY_NC_4_0		R. Kirkpatrick			2016-08-04T02:00Z		
887045813	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/354c882f5-5559-49e4-b7ce-adfca83930bf	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-04-20T01:00Z	20	4	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	538944.7406611	25470		CC_BY_NC_4_0		Bratley & C. Kepler			2016-08-04T02:00Z		
887045816	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/39bce7e5c-b24d-4d84-8bac-e1139b93ddb2	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-04-20T01:00Z	20	4	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	538948.7406615	25475		CC_BY_NC_4_0		Bratley & C. Kepler			2016-08-04T02:00Z		
887045871	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3ab21dc5a-853f-4d81-9362-58aba9c4f80f	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-05-22T01:00Z	22	5	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	538994.7406661	25548		CC_BY_NC_4_0		C. Kepler & Anderson			2016-08-04T02:00Z		
887045882	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/35fe95673-1a79-4371-bb94-7a854cf035b6	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-05-22T01:00Z	22	5	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	538993.7406660	25547		CC_BY_NC_4_0		C. Kepler & Anderson			2016-08-04T02:00Z		
887045887	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3de789a8e-b472-4761-a97f-6b2b682e966a	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-05-24T01:00Z	24	5	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539019.7406686	25582		CC_BY_NC_4_0		C. Kepler & Anderson			2016-08-04T02:00Z		
887045905	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/34c72e341-fac1-442f-a4d6-08115c554215	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-05-24T01:00Z	24	5	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539014.7406681	25577		CC_BY_NC_4_0		C. Kepler & Anderson			2016-08-04T02:00Z		
887045910	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/31aeb8bdd-497c-4b7f-834a-3396e85ef7bd	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-05-23T01:00Z	23	5	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539005.7406672	25564		CC_BY_NC_4_0		C. Kepler & Anderson			2016-08-04T02:00Z		
887045921	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/360c27093-e2d6-4700-ab87-1c954143c326	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-05-24T01:00Z	24	5	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539013.7406680	25576		CC_BY_NC_4_0		C. Kepler & Anderson			2016-08-04T02:00Z		
887045928	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/31b878b75-f3f8-4bc8-a4bb-c9a73eb51b82	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-11-04T01:00Z	4	11	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539223.7406890	25833		CC_BY_NC_4_0		Lewis			2016-08-04T02:00Z		
887045935	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/331ec86fe-96f4-49c8-9807-ff627ca1a5e6	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-09-29T01:00Z	29	9	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539142.7406809	25730		CC_BY_NC_4_0		Heryford & Lewis			2016-08-04T02:00Z		
887045936	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/38f13a1a4-265f-4848-8a0d-c52bbddbeb23	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-06-27T01:00Z	27	6	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539058.7406725	25633		CC_BY_NC_4_0		C. Kepler & Heryford			2016-08-04T02:00Z		
887045943	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3e01f9ead-71a4-41a7-8fad-af5658b08eda	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-06-22T01:00Z	22	6	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539029.7406696	25601		CC_BY_NC_4_0		C. Kepler & Heryford			2016-08-04T02:00Z		
887045984	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3fb024b64-8dc4-4327-9ea3-bb0d71d71405	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-06-27T01:00Z	27	6	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539060.7406727	25635		CC_BY_NC_4_0		C. Kepler & Heryford			2016-08-04T02:00Z		
887045998	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/31a71011d-5ca0-4772-b536-fd11ea11d040	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-08-28T01:00Z	28	8	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539127.7406794	25712		CC_BY_NC_4_0		Woodward			2016-08-04T02:00Z		
887046003	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/39c315e34-da2f-4cc3-9140-ef48425f2e5f	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-10-12T01:00Z	12	10	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539163.7406830	25755		CC_BY_NC_4_0		Lewis			2016-08-04T02:00Z		
